population,profile_id,source_batch,source_simulation_id,GCaL,GK1,GKr,GKs,GKur,Gto,GKACh,GNa,GNaK,GNCX,GSK,GK2P,GSAC
IREpAF,3375,initial,89,1.71781335661556,0.641411207174862,1.86131078369316,1.69315516188931,1.50733780902968,1.61773549282613,0.983088398927382,1.97361190015789,1.65436432644304,1.90214334654982,1.40099135387637,0.712048386707207,1.34329479157913
IREpAF,3385,initial,90,1.24300292380148,0.792855917034772,1.50385003177479,0.656269551217126,1.54771609048863,0.727767290004677,1.11151079762348,1.9472721360983,1.84332651757052,1.47634523811092,0.528101999716372,0.739218168722222,1.95393079229024
IREpAF,3410,initial,91,1.65039529189713,0.577982730215424,1.45234986543452,1.13439080494515,1.15609649691163,1.63833677161873,1.13297144123109,1.90399874020563,1.28546112758735,1.6955942624264,1.75174414231508,1.63742196126801,0.72505509598938
IREpAF,3514,initial,95,1.22552864184915,0.659449444341976,1.98269182673799,0.735340314212345,0.972997826118315,1.91926496738276,0.766190205679473,1.54768408312893,0.673820303461046,1.0623079104854,1.35466218781349,1.72744090883218,1.07099781745164
IREpAF,3607,initial,98,1.12371796510336,0.660237774246061,1.28967581314114,0.890791885899009,0.802559035496591,1.18871682043114,0.949273849643337,1.87719890914405,0.791563814257134,1.25024656545781,0.943269141035925,1.8441565857446,0.699890621178128
IREpAF,3621,initial,99,1.53556914928092,0.864203330873272,1.07180430671339,0.795914284370765,1.31372461725973,1.76818580603023,0.788476420351316,1.40069796473188,1.16594250979003,1.49242877603959,1.57732448776062,1.23884198375825,1.19243979189266
IREpAF,3632,initial,100,1.24176211049498,0.724611700005422,0.948571304069478,0.716304724878003,1.48403668796362,1.33926890129469,1.14470520329764,1.59380693707291,0.712416085882476,1.90341360392013,1.31562809266858,1.37638925952442,0.878592197111585
IREpAF,3709,initial,105,1.59029091616064,0.780589140559469,1.26869972433753,1.82127371036789,0.845656197704856,1.67115866348082,1.08906831203723,1.44798395486368,0.905777442273637,1.58647903843562,1.33235751572333,1.81861830867724,1.19150576816421
IREpAF,3800,initial,107,1.32849388358511,0.70664638595792,0.926469550774416,1.04152181481747,1.13323175985776,0.915460702415959,1.20230548736517,1.57817432862232,0.509554679042144,1.76557749112086,1.12332264652052,1.66077938918273,0.730167823521883
IREpAF,3948,initial,117,1.06441557064485,0.787713270046807,0.966542954372558,1.04035241363414,0.563205180838046,1.25489478188124,1.5284250697936,1.45888541939755,0.735379943116027,1.03215862283386,1.37658158804067,0.590362497835898,1.13706382206178
IREpAF,4055,initial,121,1.42593119667518,0.687547621514234,1.58121499631621,0.633825222529188,0.961743582079214,1.64798900992087,1.59465098255974,1.2485742849927,0.578440587045111,1.791846929648,0.978838784319977,1.50486810648907,0.792149783314059
IREpAF,4097,initial,122,1.44132788187758,0.681110435776954,0.677479845802058,0.578179922412964,1.31871262460599,1.96119317186358,1.61123786694484,1.2726464991606,1.5666960860663,1.35731226582449,1.68316926584075,1.3050799070663,1.34899605119065
IREpAF,4157,initial,124,1.1712457526408,0.845395523606679,1.19870467060922,1.6459130054831,0.753888088871142,1.85011262847104,1.63003473037411,1.85240541172325,0.797825318085535,1.46526874007562,0.568446643679273,0.761217500100061,1.43011813529901
